% Model,4_roll_mill.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 9 2026, 18:24"
% Dimension,2
% Nodes,20128
% Expressions,6
% Description,"Velocity field, x-component, Velocity field, y-component, Pressure, Viscoelastic extra stress tensor, branch 1, xx-component, Viscoelastic extra stress tensor, branch 1, xy-component, Viscoelastic extra stress tensor, branch 1, yy-component"
% Length unit,m
% x,y,u (m/s) @ lambda=0.5,v (m/s) @ lambda=0.5,p (Pa) @ lambda=0.5,vef.Te_1xx (N/m^2) @ lambda=0.5,vef.Te_1xy (N/m^2) @ lambda=0.5,vef.Te_1yy (N/m^2) @ lambda=0.5
-0.014113382097001253,-0.01351290576394785,-0.004870327161848861,0.005704561745468579,2.2704693279251402,1.0086892955351774,-4.120734132447651,8.284038673018804
-0.01416150413731849,-0.013227906359532908,-0.00476616998918553,0.006145825404249292,2.5510603946619597,0.8591353950212888,-4.193382193433397,9.41942890762296
-0.02448026850100464,-0.022082513064679895,-1.1273319975092543E-6,-3.6029107869371914E-6,0.05242288287512666,-0.008245567105596653,0.0014533466167012002,0.008250004199541089
-0.025000000000000005,-0.021753246753246757,0,0,0.07323402396523776,3.294999678304294E-4,-0.01291278271199027,-2.344893131965565E-4
-0.023962813073274927,-0.022411763818010366,-3.2924035370995205E-6,-1.4024086926410196E-6,0.03364836020463133,-0.014586158011145966,0.006123746092925671,0.014809219323304713
-0.01367789783368546,-0.014170472417911606,-0.00541560677377186,0.004775637529381284,1.9931392795196106,1.893502033592634,-4.45015610032728,6.40215928546666
-0.013981256525010392,-0.01410546930344095,-0.0049844540570888616,0.004834677774484621,1.7877042533004077,1.208490631084928,-3.8055572612713218,6.275207667345847
-0.013849824609959252,-0.014227940641109335,-0.005135093495925995,0.00467588638545481,1.7804016226209185,1.447442056453612,-3.951839919992413,6.026679377987129
-0.012816978605964771,-0.014288268566111187,-0.006734766541175725,0.004422546592791446,2.6664528708244215,4.985433780592737,-6.533949491624052,6.3576608943239705
-0.012679131780828632,-0.014221641019906124,-0.007033251261261301,0.004463121265291835,3.1183727935216807,5.225286508995157,-6.647653282523824,6.487893297275455
-0.013382917138168993,-0.014222371683485098,-0.005851691560880348,0.004687652909464396,2.213335646445083,2.7167297242299884,-5.1069689506972304,6.454762306035511
-0.013096013593954606,-0.014261352891341623,-0.006290802709999111,0.004570011544006654,2.4628198499843013,3.655807731042366,-5.72992967670828,6.420623536157552
-0.012960601309442344,-0.014356249514676768,-0.006432070034413381,0.00437083182564323,2.4544017229959976,4.005261081585281,-5.794621564968414,6.049673412101945
-0.013248392828262701,-0.014326436160187687,-0.005997044726104495,0.004501806115801623,2.2051506519594244,3.0309463994047197,-5.204829580076249,6.12203825443218
-0.013544763863454426,-0.014283853237510935,-0.005563935241086241,0.004603113529437988,1.9851660064484011,2.16986818853982,-4.575215308270554,6.110843868715622
-0.012680920262311587,-0.014374527321014796,-0.006870818495203973,0.0042092344647853795,2.6573306713995084,5.379479575867851,-6.550874772648821,5.936319524904106
-0.012545204192439471,-0.014303711841978798,-0.00716993640030689,0.004240055903536425,3.1092878282140686,5.6251293869368455,-6.659694943884156,6.059139738422651
-0.012542285867656025,-0.014456531871872548,-0.006999965677308637,0.0039917092369824445,2.6483027669489005,5.77237469023444,-6.542075491895935,5.5153087702928785
-0.012408766398519247,-0.014381534484329045,-0.007299569591335071,0.004012771339845207,3.100161092626832,6.023995200516876,-6.645982273732642,5.631269947162283
-0.023448610022687083,-0.022744932215201942,-5.392131210743394E-6,3.1311743089287417E-6,0.015336905987088008,-0.01997534969778672,0.004145954857967599,0.02040548958543548
-0.022962860430367243,-0.022941734537704084,-9.083368642317756E-6,9.077854447195167E-6,3.2135502680654906E-4,-0.02813584741948714,-2.937349876267558E-4,0.02898396825510624
-0.022694294315014605,-0.023405485910927934,-4.507951208561092E-6,6.5742869247426144E-6,-0.016405728731365046,-0.02226831642079956,-0.005131203456929713,0.022692122721931048
-0.022380630023600755,-0.023942328134671204,8.25151486695218E-7,3.700769912442561E-6,-0.03478622536446916,-0.015545987347893907,-0.006840747474012278,0.01580967760668622
-0.022071538377477568,-0.024471762322020533,3.4937444702168085E-6,1.2005930940489436E-6,-0.0532230009915165,-0.00858752853818056,-0.0017585704949878345,0.008605137620464711
-0.021753246753246747,-0.025,0,0,-0.0738208266407486,4.297978285804892E-4,0.012874634505319208,-3.5727677004227296E-4
-0.014197673430389026,-0.012950111726506142,-0.004633500343348338,0.006591320151095914,2.791213978654991,0.7719447485623699,-4.427022214360625,10.874607604544387
-0.01413540329229132,-0.012810416269897769,-0.004682247460194345,0.00688932665072724,3.259771718259149,0.6537233515197028,-4.239115001065981,11.404524790346079
-0.014260875912167926,-0.013095529833363566,-0.004571059358245353,0.006293259925567022,2.560831973424867,0.6097064620423559,-3.925651603415592,9.688382042163825
-0.014288310442565842,-0.012816797191561395,-0.004424331000181136,0.006733981361974803,2.8012071224409354,0.5087296208061595,-4.110242434675704,11.158375860210333
-0.014221641019906124,-0.012679131780828632,-0.004463532857507768,0.007033004722721188,3.2704741327188818,0.40286903015720044,-3.902360236095736,11.67745518145521
-0.014374693346127091,-0.012680719279776952,-0.004210851577691236,0.006870043664182535,2.8108584404303376,0.26533581702271786,-3.776324473121136,11.421409262627426
-0.014303711841978798,-0.012545204192439475,-0.004240401973806925,0.007169748216879931,3.280904579960508,0.1730428424124014,-3.5490091673477955,11.928324842772964
-0.014107995615197677,-0.013978431980082846,-0.0048303458695644974,0.004989727619469669,1.7962254689987844,0.9805454586021632,-3.6466844275706483,6.517071594943887
-0.014163756661856668,-0.014158868536217744,-0.004711686215896508,0.004719406616750737,1.5919371129861497,0.8480700611576727,-3.3379898284307,5.869312695760205
-0.014170463837373663,-0.013675975174328779,-0.004775778955569732,0.00542068902389036,2.030055516685905,0.8833895456865738,-3.7869060358866915,7.483729523467141
-0.01422981239553339,-0.013847009382787696,-0.004672942252939975,0.005141154237064636,1.8062852621781424,0.7642458284036208,-3.4759961498364613,6.752114829654491
-0.014221434716762668,-0.013381748523626197,-0.004689471671710778,0.00585603856679984,2.280394732556981,0.7634930024328651,-3.8942495278669402,8.54915704510176
-0.014283165740959293,-0.013542749341943848,-0.004604532322107319,0.005570068450638032,2.0401361728071272,0.6588173779918193,-3.582671051760981,7.728233376354708
-0.014325477640840157,-0.01324732052370863,-0.00450376218552951,0.0060017069351921415,2.2899131167657276,0.5320654418166525,-3.6512403689466137,8.798886513442175
-0.0239589523133965,-0.021760755177185207,-7.612745926929444E-6,6.552885628749852E-6,0.05678169472460564,-0.02824713064434976,0.014942535658749175,0.02930892198358941
-0.02447771127870127,-0.021433871073388386,-2.3389879740565252E-6,9.60022145967773E-7,0.08038430236038796,-0.016317223575933713,0.010469548595032135,0.016609033230185134
-0.025,-0.02110389610389611,0,0,0.10714242127329195,1.3284886665290124E-4,-0.003427151671522851,-3.032373113393884E-4
-0.02344400467317777,-0.022085887971690272,-1.3979742240125324E-5,1.3970211197001983E-5,0.03484755465553863,-0.037602777062025645,0.012274629537896077,0.03927226817927939
-0.013714450532018642,-0.014346209642012657,-0.005281160415702399,0.004512647042707899,1.7734993246070754,1.6952939407343968,-4.083016574080626,5.769736587103766
-0.014030195071042624,-0.01428640956760655,-0.004859546294708393,0.004569921876364193,1.5861550322325801,1.0597333905451245,-3.486407713977924,5.653606997809785
-0.013892172893930493,-0.01440896845543256,-0.005003826593195892,0.004416904685997407,1.5805153968094368,1.281376592038091,-3.622955478149143,5.431425756997393
-0.014219217005996895,-0.0143467800518712,-0.00458941534526006,0.004456357974836481,1.4061152382442474,0.7250139537869256,-3.0526883051534983,5.281696570828021
-0.01282239777680006,-0.014446810688365551,-0.006566957504424595,0.004167452224200386,2.4462733661885996,4.356871769861069,-5.836500574481559,5.676105323644292
-0.013408136862792594,-0.01439310930480938,-0.005706846496311085,0.004425959950190981,1.977275559170269,2.452854270575976,-4.681918021854771,5.8121408400168315
-0.013110759676856286,-0.014426108211999217,-0.00613657957230017,0.004311762147858671,2.1972770594259496,3.3498776255729763,-5.282271360373105,5.784650201062335
-0.01297030063256824,-0.014521263518025651,-0.00626999269176749,0.004117820885935155,2.1897266452519446,3.6718146879955964,-5.3389348753136225,5.444063634067277
-0.013268244266720347,-0.01449795348951457,-0.005844198696066535,0.004244625846299172,1.9695472846833912,2.741258662477953,-4.770117649380219,5.507858786784777
-0.013575606714473892,-0.014460719603612159,-0.005421645068522842,0.00434427825235605,1.7662083169877507,1.9496915286685106,-4.196800044701617,5.503381682211217
-0.012681527942944006,-0.014533066553328465,-0.00669524306757624,0.0039599025197505355,2.4382306075985345,4.708863705555253,-5.855180232656589,5.300994861597503
-0.01253805848950118,-0.014614974713575648,-0.006816838506238504,0.0037483109126297954,2.430210756846861,5.059855976614518,-5.850715536498774,4.925714503890077
-0.012401138805135015,-0.014534170808516787,-0.007122222211898705,0.003770185639339504,2.6394956676043217,6.162810677573121,-6.507894044605869,5.096322565800883
-0.0122699521913998,-0.014455032777517945,-0.007422012175095365,0.003781504067575801,3.0911512018984575,6.420267975373046,-6.606704237384553,5.205949719006733
-0.02292278974823172,-0.02239831114368017,-2.088278594854454E-5,2.1483230729605585E-5,0.013621500815616866,-0.04609227824947532,0.004858938223886864,0.048465502238540244
-0.022382396910275288,-0.022789725528750675,-2.5810495251725825E-5,2.5072008492531578E-5,-0.011003684322184433,-0.05091216886485906,-0.006673763959887077,0.05378842511314696
-0.02205341131601974,-0.023403967880813288,-1.589623714020009E-5,1.5434390965849767E-5,-0.035289318369679974,-0.03941038908980949,-0.014539696052904325,0.041367045406859176
-0.021737900848989713,-0.023942089027330738,-7.42447641384155E-6,8.122119443103658E-6,-0.05766779715588882,-0.028943542711108407,-0.016342149001266463,0.030082799081406087
-0.02142438376573399,-0.024471928452129352,-1.2017908141387383E-6,2.4390693350316086E-6,-0.08123532092534463,-0.01663380507159622,-0.011024521389415334,0.0169424669638867
-0.021103896103896104,-0.025,0,0,-0.1079420788279339,2.6775882616900604E-5,0.0033343248573260015,-1.9572576798779448E-4
-0.014456724502676875,-0.012542004236443508,-0.003993280186507235,0.00699940359265288,2.8201535665796738,0.042855022711691566,-3.4266026502490123,11.66269450297195
-0.014381534484329047,-0.012408766398519252,-0.004013088915941166,0.007299413055444039,3.290917311403821,-0.03468901929093817,-3.1804573061466765,12.156013561847848
-0.014356080325293697,-0.012960133365357685,-0.004371406891892966,0.006434486835640778,2.570307760232652,0.3768851166741604,-3.6414521280970793,9.939533163101641
-0.01442538192554585,-0.013109766158318222,-0.004313439389292239,0.00614137906947232,2.2989853720178206,0.3155695064550441,-3.392730622366313,9.032051738512935
-0.01444696121117948,-0.012821859842299383,-0.004167513665981178,0.006569399908987345,2.5795020827731125,0.16185678596399877,-3.3421487818892435,10.17203140645283
-0.01453339754400503,-0.01268082565457119,-0.0039596128130624615,0.006697934889139972,2.5884237540721493,-0.034388282317647755,-3.0290462116231893,10.38517781327456
-0.01429154033185361,-0.014026205718496845,-0.0045620466564537205,0.004866580740244483,1.6006326222202134,0.6490286294131011,-3.1814360750450046,6.081316263982155
-0.01435450664838606,-0.014211636196137842,-0.004445602737335357,0.004600851197046441,1.4161031616114768,0.5401145895824362,-2.9070831719895334,5.473780153373247
-0.014347254001755738,-0.013711669133152473,-0.00451130843064764,0.005288109290239863,1.816506751507495,0.5588705553285825,-3.291951479525578,6.977237145998701
-0.014414007722280733,-0.013889195372035172,-0.004409672613540756,0.005010003344767151,1.6108700534665965,0.4615721284039637,-3.01492950994543,6.285896006279919
-0.014391924993277424,-0.013406155666110843,-0.0044283097807918176,0.00571385874034603,2.049687773559022,0.44637587505005033,-3.3628646521888874,7.958450501001875
-0.014460778994342097,-0.0135728001098996,-0.004344646954118654,0.0054298111245507244,1.8262979570545241,0.36422671323318095,-3.093451176087083,7.18947316284708
-0.014496645155149805,-0.013266351376891194,-0.0042472982966685,0.005851792458206605,2.0586340941581565,0.24715203082028755,-3.1283162061345173,8.173027156958769
-0.023440524820074526,-0.021433179787121115,-2.330995642071544E-5,3.1515433844352024E-5,0.057635106816686384,-0.056256658057814886,0.023685535335308247,0.060476306403375084
-0.023956220285806993,-0.0211088079772553,-1.2160176550078204E-5,1.9683132644547545E-5,0.08308306872405403,-0.04243457123599804,0.02729048553128446,0.04522265903203888
-0.024476300000298826,-0.02078244613950525,-3.5683511812010838E-6,8.475133541617534E-6,0.11104798285124344,-0.024439483290305732,0.023779233635846785,0.025550353745072734
-0.025,-0.02045454545454546,0,0,0.14281472011765659,-4.7081627247803345E-5,0.011586195196936462,-1.0157170268527869E-4
-0.012257566411875725,-0.014607359884488427,-0.0072375343199038095,0.0035448475921619703,2.6309018395935273,6.54939120608812,-6.448640147258499,4.680916473299302
-0.012128895840071582,-0.014524135553022907,-0.007537131953089203,0.003546500629174773,3.082321606810094,6.812346226385588,-6.542130011361841,4.784785606122036
-0.022928372157053803,-0.021756112866626622,-3.5384946482288715E-5,4.21052393340514E-5,0.03360521171830341,-0.06722778120921635,0.014713255196560767,0.07270034495533996
-0.013750637134649836,-0.014528128735402657,-0.0051427904860162415,0.004258168180004607,1.5750983044882185,1.5102911976979856,-3.7436576598665607,5.197749320198749
-0.014077344979525492,-0.014472074448145382,-0.004733583541700083,0.004316281146126325,1.406616343560761,0.9248491178263548,-3.1972697520459494,5.098315040832158
-0.01393329762053777,-0.014594441069711105,-0.00487072286881882,0.004168868908801246,1.401662760412144,1.1293845057917817,-3.3237299121535995,4.89912376255922
-0.014269984285893506,-0.014533262478796237,-0.004470718558721179,0.004212631467780909,1.2487497681383364,0.6158260526615039,-2.7995027161399775,4.770795662461922
-0.014419514389277025,-0.014418429084323434,-0.004319883542157341,0.004324505066962605,1.2395983955404466,0.43510677753430765,-2.6389502512110643,4.885627007945448
-0.01282719258194606,-0.01461196741805739,-0.0063969995074852825,0.003919983514655306,2.1822219736653286,3.9950592269974234,-5.374365516952877,5.1011669045756145
-0.01343351769777647,-0.014571287349419036,-0.005556299621554939,0.0041710054850168125,1.7581003552991292,2.209231217450665,-4.292613865940742,5.228973403080297
-0.013125447072933496,-0.0145980878508226,-0.00597567304624546,0.004059653054079384,1.962185898193811,3.0334322979985466,-4.839534054096682,5.199867235145416
-0.012980036312289561,-0.014693531762401874,-0.0061009683496419205,0.003871168063828617,1.9550155819209838,3.3277561189362785,-4.88972541268761,4.889100093369231
-0.01328843252697038,-0.014677056951464233,-0.005685146256048803,0.003994290958233786,1.7505798807364636,2.47281506835492,-4.3711975007410615,4.950345128911214
-0.013605986864468499,-0.014644558036258975,-0.00527532000815656,0.0040930670801738915,1.5670434274870602,1.744141951494026,-3.8464049316953637,4.952139473302716
-0.012681418458804673,-0.014698301413352518,-0.006517523537432144,0.0037181451635107687,2.1746375012620907,4.31838250263496,-5.388424781475366,4.7568232432847575
-0.012532895301432216,-0.014780181924371734,-0.006631711358637343,0.003512376533786429,2.167152035983385,4.641113811876102,-5.3814789077929,4.412318589033895
-0.012392002057958741,-0.014692403134043908,-0.00693182671646203,0.0035328724933014802,2.4223717603505146,5.40904861627959,-5.823616468871699,4.551827974259541
-0.022424784714651196,-0.02208276213271368,-4.6926111587851736E-5,4.9539820160867966E-5,0.009994747744475852,-0.07555477354821749,0.002136280677008152,0.08219624861925133
-0.02188146663665793,-0.022275974816863945,-6.54355308068402E-5,6.146901504587274E-5,-0.011092597935329492,-0.08880340374191288,-0.011802558886722795,0.098410544612197
-0.021686976132860337,-0.02287908112009443,-4.709084911003145E-5,3.9296157979062955E-5,-0.03418174785718108,-0.07060212401979761,-0.02132678084963004,0.07688675851554384
-0.021403767313418767,-0.023417070052984563,-3.365912027000128E-5,2.47333281422192E-5,-0.0579575830794063,-0.05688229270960893,-0.02809232798275151,0.06145968406320421
-0.02109367429768747,-0.023945477321365496,-2.067729484691891E-5,1.266969556520996E-5,-0.08354323571794513,-0.04225296044142238,-0.029943895283246477,0.045192640354902086
-0.02077588841572364,-0.0244730361927098,-8.820568004033267E-6,3.6763709511836637E-6,-0.11178623460677374,-0.024251793639466755,-0.02498796887970259,0.025401986194202236
-0.020454545454545447,-0.025,0,0,-0.14367801572802014,-5.4702675543391245E-5,-0.01183086705978065,-7.355535193415788E-5
-0.014534336520686543,-0.012400776680261544,-0.0037717887096869822,0.007121938000319767,2.8290379098123846,-0.15774744039704106,-3.0623870673649454,11.881196660060004
-0.014455032777517945,-0.012269952191399801,-0.003781828891192313,0.007421866086808666,3.3003619882416735,-0.2193504627259668,-2.798190343397893,12.359517105026933
-0.014615309752685874,-0.012537142418374085,-0.003747866368739794,0.006820004380270854,2.5970227346123416,-0.21102621874068397,-2.7033245505283463,10.578198165048896
-0.01452096552605272,-0.012969227619178821,-0.004118837852024908,0.0062749418386789215,2.3076683539987908,0.11516735511666855,-3.120014540294061,9.2478344792682
-0.014597111301411324,-0.013123461088411538,-0.004061878318643569,0.005983760637556053,2.0670417054931947,0.06234453614510766,-2.8803299790117833,8.371230650858037
-0.014612053860783542,-0.012825809286145377,-0.003920263299803363,0.006402374551873011,2.3160686998205375,-0.06813824545861359,-2.834428791498294,9.445754017348861
-0.014698501523925727,-0.012679607993256277,-0.0037179572188167725,0.006523667653258506,2.3242527426596573,-0.23351697687972225,-2.53723268284217,9.625413135017345
-0.014482860357777414,-0.014075419531155963,-0.004300842526122512,0.004736816301147854,1.4228969711511483,0.36825480784047343,-2.7532076957582117,5.651660615417952
-0.014552844111444866,-0.014271435806896722,-0.004186032702756003,0.004468161774020154,1.2525731496374204,0.2796628738596367,-2.5068051613468216,5.07022451027379
-0.014532334294689168,-0.013748069182270901,-0.004252660109132268,0.005149189133252483,1.6208221851284004,0.2840097578270337,-2.8360185542268934,6.480731521272886
-0.014606225080361935,-0.01393241811705695,-0.004153113845932901,0.004872572111453235,1.4328503620976292,0.20658054562480563,-2.5916372224756223,5.828896972863923
-0.01457039463784609,-0.013430622387695311,-0.004172989246404835,0.005565835461833583,1.8352900312018614,0.1812072618254539,-2.880938255380464,7.387064567317283
-0.01464690737271719,-0.013603427051094519,-0.0040904369879989485,0.005283057884296131,1.6300555210946748,0.11657206145551703,-2.6438738010974165,6.662285062070922
-0.014675872639395472,-0.013285265050904695,-0.0039967303645532535,0.005696022990004654,1.8435750064666767,0.011011313046855256,-2.6556258317143424,7.569180965397618
