Timestamp,Dataset,Architecture,Activation_Func,Epochs,Run_Type,Optimizer,Learning_Rate,Loss_Total,Loss_Physics,Loss_Boundary,Loss_Data,L2_Relative_Error,Max_Relative_Error_Peak,L2_u,Max_u,L2_p,Max_p,L2_tau_xx,Max_tau_xx,L2_tau_xy,Max_tau_xy,L2_tau_yy,Max_tau_yy,Seed,n_points,Loss_Weight
2026-06-09 22:22:18,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",SiLU,10000,Phys+Data,Adam,0.001,0.08272726732668073,1.2258903905745955,0.0035994957470857547,0.0004605427281858842,0.8067432977259159,0.0,0.01883755996823311,0.0,0.9976046681404114,0.0,1.0095200538635254,0.0,0.9973914623260498,0.0,1.0103627443313599,0.0,123,20128,Dynamic-Annealing
2026-06-09 22:38:19,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",SiLU,100,Phys+Data,Adam,0.001,29.64117881377669,1.432390804449748e-08,18.7417104412836,0.9999512238953521,0.999969737494429,0.0,0.999962563842638,0.0,0.9998214662639678,0.0,1.0000110781519953,0.0,1.0000000048427693,0.0,1.000053574370775,0.0,123,20128,Dynamic-Annealing
2026-06-09 22:45:28,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",SiLU,100,Phys+Data,Adam,0.001,29.64117881337037,2.087649313644704e-08,18.7417104397223,0.9999512227150262,1.0000386905176846,0.0,0.9999690882887491,0.0,1.0001479318210031,0.0,0.9999931526993692,0.0,0.9999999812028861,0.0,1.0000832985764156,0.0,123,20128,Dynamic-Annealing
2026-06-10 13:07:25,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",SiLU,13000,Phys+Data,Adam,0.001,0.0794059159560049,0.7000271097743197,0.0029252955978985255,0.0006706195763238312,0.809322998145438,0.0,0.022810968934840848,0.0,1.005422795456233,0.0,1.0100399189051585,0.0,0.9979428984015666,0.0,1.010398409029391,0.0,123,20128,Dynamic-Annealing
2026-06-10 18:56:47,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",Tanh,500,Phys+Data,Adam,0.001,40.99943810872715,1.3258171652773988e-05,3.9999439495548614,0.9998660314620041,0.9999976706550917,0.0,0.9999467664385602,0.0,1.0000438972935566,0.0,1.0000759811374278,0.0,0.9999993685760528,0.0,0.999922339829861,0.0,123,20128,BC=10-PHYS=10-DATA=1
2026-06-10 19:14:13,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",Tanh,1000,Phys+Data,Adam,0.001,6.21979803524771,2.785553141065204e-09,3.999970903769504,0.9999524598341774,0.9999998665776122,0.0,0.999999983592656,0.0,0.9999994528718033,0.0,1.0000000473526096,0.0,1.0000000000860239,0.0,0.9999998489849686,0.0,123,20128,Dynamic-Annealing
2026-06-10 21:36:24,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",Tanh,10000,Phys+Data,Adam,0.001,0.2847983129964977,15.604823275649172,0.04053377849890641,0.008076616122835436,0.8299556448947257,0.0,0.09112765295780005,0.0,1.0328198146770615,0.0,1.0128216836946509,0.0,0.9999998541515257,0.0,1.0130092189925906,0.0,123,20128,Dynamic-Annealing
2026-06-10 21:56:34,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",Tanh,1000,Phys+Data,Adam,0.001,6.21979803524771,2.785553141065204e-09,3.999970903769504,0.9999524598341774,0.9999998665776122,0.0,0.999999983592656,0.0,0.9999994528718033,0.0,1.0000000473526096,0.0,1.0000000000860239,0.0,0.9999998489849686,0.0,123,20128,Dynamic-Annealing
2026-06-10 23:23:38,4_roll_mill,"[2, 128, 128, 128, 128, 128, 128, 128, 128, 1]",Tanh,5000,Phys+Data,Adam,0.001,1.3664667431029232,6.326051711143889,0.501273624462643,0.10643512775645697,0.8747212962191666,0.0,0.3367730110083346,0.0,1.011298373328014,0.0,1.0127328829042885,0.0,0.9999875914139386,0.0,1.0128146224412573,0.0,123,20128,Dynamic-Annealing
