% Model,4_roll_mill.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 11 2026, 10:39"
% Dimension,2
% Nodes,125456
% Expressions,6
% Description,"Velocity field, x-component, Velocity field, y-component, Pressure, Viscoelastic extra stress tensor, branch 1, xx-component, Viscoelastic extra stress tensor, branch 1, xy-component, Viscoelastic extra stress tensor, branch 1, yy-component"
% Length unit,m
% x,y,u (m/s),v (m/s),p (Pa),vef.Te_1xx (N/m^2),vef.Te_1xy (N/m^2),vef.Te_1yy (N/m^2)
0.013247239343570824,0.013802030595032834,0.006336608329959339,-0.005411947031938502,0.12457923240937123,-1.4502593843648377,-0.6404479107858569,2.1543220679840025
0.013259167746885668,0.01379181033250085,0.006319569460821403,-0.005431833795086015,0.12652987092342544,-1.4543412053910953,-0.6292038535309049,2.158536931701586
0.01326225026820124,0.01380764606716244,0.006305582444202865,-0.005402393961636462,0.12557324300401088,-1.4453591542809117,-0.6315112404160185,2.1419329096884465
0.01327106398830183,0.013781552642028794,0.006302471673894568,-0.005451662865723873,0.1272871497733846,-1.4583440195017878,-0.6179231384819902,2.1626800137872078
0.0132741988037619,0.013797387530963942,0.00628856876062442,-0.005422159196900731,0.12606102321049714,-1.449374411871377,-0.6203425751793198,2.1460953969695264
0.013282927950127593,0.013771257625019942,0.0062853102238367336,-0.005471439741696583,0.12863967618019412,-1.4622707394149426,-0.6066027247352188,2.166757828912476
0.013286119050318726,0.013787086120457079,0.006271488531500137,-0.005441880314714999,0.1266289715963073,-1.4533221126535327,-0.6091453389684571,2.1501864588987236
0.013294759514952837,0.013760925383283714,0.00626808262677624,-0.005491167323107938,0.13198146537645253,-1.4661218344356186,-0.5952504933696943,2.170779761997003
0.013298016428607888,0.013776732825441671,0.00625433611709392,-0.005461573581152043,0.1268594859009182,-1.4572025885910518,-0.5979105990127326,2.154207299020451
0.013306558565652453,0.013750556019033763,0.006250799306995662,-0.005510833735639402,0.13390766252383884,-1.4699034354450893,-0.5838893654746883,2.174731180539474
0.013309878023254833,0.013766322835061497,0.006237135822461415,-0.005481247716096128,0.12698968339405917,-1.4610169224219511,-0.5866379967487511,2.1581711256984666
0.013318324985389799,0.013740149634885991,0.006233469253977955,-0.00553042877262423,0.13071508961893363,-1.4736251244949006,-0.5725268848198769,2.1785802421149176
0.013321696174084569,0.01375587746465759,0.0062198911657468485,-0.005500865051243517,0.12797653077042778,-1.4647575623119258,-0.5753390632550214,2.1620695544350528
0.013365062028268449,0.013698155965600395,0.006163453271898065,-0.005608352899516726,0.1420311888118789,-1.4877014471521808,-0.526706603980384,2.1932649548930017
0.013368731617138327,0.013713817612534158,0.0061500996037686705,-0.0055786190827422305,0.12929653933319352,-1.478966852830186,-0.5299082627393553,2.176763720420204
0.013353427294859523,0.013708709395206254,0.006181052198312197,-0.005588950583914234,0.13802323727177326,-1.4843149753379479,-0.538191481357445,2.1896705072743106
