x,y,u,v,p,psi,u_exact,p_exact,psi_exact
0.42372882,0.048275862,0.3591877,-0.0069144582,0.57505465,0.011728158,0.3662307,0.5762712,0.009777633
0.44067797,0.048275862,0.3601226,0.006178331,0.56407666,0.010195748,0.3662307,0.559322,0.009777633
0.45762712,0.048275862,0.36526087,0.005612272,0.54989576,0.008820279,0.3662307,0.5423729,0.009777633
0.47457626,0.048275862,0.35913858,-0.004294356,0.52718604,0.008981678,0.3662307,0.52542377,0.009777633
0.4915254,0.048275862,0.36811772,0.00012323962,0.51336926,0.009262848,0.3662307,0.5084746,0.009777633
0.5084746,0.048275862,0.37129685,-0.0013684827,0.49605915,0.0099648535,0.3662307,0.4915254,0.009777633
0.52542377,0.048275862,0.37519714,-0.012460922,0.4917861,0.009828537,0.3662307,0.47457623,0.009777633
0.5423729,0.048275862,0.37701574,-0.0048220754,0.4551007,0.010376799,0.3662307,0.45762712,0.009777633
0.559322,0.048275862,0.36454725,-0.0033368862,0.43600923,0.009805131,0.3662307,0.440678,0.009777633
0.5762712,0.048275862,0.37451935,0.0042558643,0.43445924,0.008158857,0.3662307,0.42372882,0.009777633
0.59322035,0.048275862,0.3714876,-0.003926915,0.4141425,0.009688096,0.3662307,0.40677965,0.009777633
0.61016953,0.048275862,0.36200362,-0.0019533017,0.3883128,0.009050447,0.3662307,0.38983047,0.009777633
0.62711865,0.048275862,0.36530098,0.0055367844,0.35130522,0.008838837,0.3662307,0.37288135,0.009777633
0.64406776,0.048275862,0.3726409,-0.001076424,0.35496277,0.009506678,0.3662307,0.35593224,0.009777633
0.66101694,0.048275862,0.3714944,-0.0013143814,0.34148476,0.009779289,0.3662307,0.33898306,0.009777633
0.6779661,0.048275862,0.36345482,-0.002858345,0.3470293,0.0074210446,0.3662307,0.32203388,0.009777633
0.6949153,0.048275862,0.36526757,0.0003291099,0.29791185,0.008638098,0.3662307,0.3050847,0.009777633
0.7118644,0.048275862,0.37014544,0.0024946933,0.27104062,0.00928055,0.3662307,0.2881356,0.009777633
0.7288135,0.048275862,0.37150827,-0.00453267,0.2725138,0.010167925,0.3662307,0.27118647,0.009777633
0.7457627,0.048275862,0.35698667,0.0034396395,0.2516313,0.008466026,0.3662307,0.2542373,0.009777633
0.7627119,0.048275862,0.3681334,0.011271491,0.2247603,0.010732508,0.3662307,0.23728812,0.009777633
0.779661,0.048275862,0.36999497,-0.0055289697,0.22611919,0.008965925,0.3662307,0.220339,0.009777633
0.7966102,0.048275862,0.36273944,0.005025389,0.21695565,0.009835713,0.3662307,0.20338982,0.009777633
0.8135593,0.048275862,0.36632818,-0.006041534,0.18240915,0.010237241,0.3662307,0.1864407,0.009777633
0.8305085,0.048275862,0.36724952,-0.0036357176,0.15631689,0.009218312,0.3662307,0.16949153,0.009777633
0.84745765,0.048275862,0.35572758,-0.00021702546,0.1509787,0.0099076675,0.3662307,0.15254235,0.009777633
0.86440676,0.048275862,0.36614326,0.008395767,0.13014777,0.0106555605,0.3662307,0.13559324,0.009777633
0.88135594,0.048275862,0.3760947,-0.00043235935,0.12934986,0.009447551,0.3662307,0.11864406,0.009777633
0.89830506,0.048275862,0.35649493,-0.0042694015,0.10351767,0.010279336,0.3662307,0.10169494,0.009777633
0.91525424,0.048275862,0.36822072,-0.0055841547,0.07972268,0.010948323,0.3662307,0.084745765,0.009777633
0.9322034,0.048275862,0.36629906,0.002587362,0.09227346,0.0096061155,0.3662307,0.06779659,0.009777633
0.9491525,0.048275862,0.36802948,0.0020482976,0.030404484,0.010445105,0.3662307,0.05084747,0.009777633
0.9661017,0.048275862,0.36510134,-0.006534128,0.040609077,0.009943192,0.3662307,0.033898294,0.009777633
0.9830508,0.048275862,0.3668916,-0.0006848736,0.028552733,0.009447495,0.3662307,0.016949177,0.009777633
1.0,0.048275862,0.36620778,-0.009532465,-0.0029873108,0.009158685,0.3662307,0.0,0.009777633
0.0,0.055172414,0.40093568,0.0006600273,0.9979219,0.012762272,0.3995244,1.0,0.012420901
0.016949153,0.055172414,0.4037475,0.004197944,0.9791005,0.011805051,0.3995244,0.9830508,0.012420901
0.033898305,0.055172414,0.39802617,-0.006076952,0.9678389,0.011378614,0.3995244,0.9661017,0.012420901
0.050847456,0.055172414,0.39581668,0.010064922,0.9505796,0.012913702,0.3995244,0.9491525,0.012420901
0.06779661,0.055172414,0.40154228,-0.0013385962,0.9320605,0.0127492435,0.3995244,0.9322034,0.012420901
0.084745765,0.055172414,0.4046076,0.00036035854,0.92539865,0.012113836,0.3995244,0.91525424,0.012420901
0.10169491,0.055172414,0.4057638,-0.0075259577,0.9055234,0.012310139,0.3995244,0.89830506,0.012420901
0.118644066,0.055172414,0.3969993,0.0007502666,0.886964,0.011509226,0.3995244,0.88135594,0.012420901
0.13559322,0.055172414,0.39858407,0.0034541066,0.85272974,0.012051887,0.3995244,0.86440676,0.012420901
0.15254237,0.055172414,0.39027092,0.0070568314,0.84403837,0.0120568145,0.3995244,0.84745765,0.012420901
0.16949153,0.055172414,0.40417162,-0.0029144746,0.8478111,0.0117185125,0.3995244,0.8305085,0.012420901
0.18644068,0.055172414,0.39855936,0.015533311,0.81283617,0.011274662,0.3995244,0.8135593,0.012420901
0.20338982,0.055172414,0.39399582,0.0034313959,0.79055524,0.013126396,0.3995244,0.7966102,0.012420901
0.22033899,0.055172414,0.4047451,0.0036367492,0.77130985,0.013582318,0.3995244,0.779661,0.012420901
0.23728813,0.055172414,0.39941984,-0.0015266847,0.7518013,0.012374738,0.3995244,0.7627119,0.012420901
0.2542373,0.055172414,0.41163066,0.0111052245,0.7348145,0.013381386,0.3995244,0.7457627,0.012420901
0.27118644,0.055172414,0.39783138,0.0026340326,0.73284495,0.0118606,0.3995244,0.7288135,0.012420901
0.2881356,0.055172414,0.39511073,0.0049531795,0.7194519,0.012195605,0.3995244,0.7118644,0.012420901
0.30508474,0.055172414,0.3953118,-0.005436978,0.7015668,0.012055548,0.3995244,0.6949153,0.012420901
0.3220339,0.055172414,0.40100372,0.0035796296,0.67690456,0.013802486,0.3995244,0.6779661,0.012420901
0.33898306,0.055172414,0.40626433,-0.005541989,0.66709465,0.012984117,0.3995244,0.66101694,0.012420901
0.3559322,0.055172414,0.3931049,-0.004819622,0.63376296,0.013083213,0.3995244,0.64406776,0.012420901
0.37288135,0.055172414,0.39348304,-0.010147006,0.64598244,0.0122973425,0.3995244,0.62711865,0.012420901
0.3898305,0.055172414,0.40091237,-0.0065536075,0.59835833,0.013077359,0.3995244,0.61016953,0.012420901
0.40677965,0.055172414,0.39619374,-0.00444056,0.5953841,0.012584251,0.3995244,0.59322035,0.012420901
0.42372882,0.055172414,0.39824635,0.011007791,0.571013,0.011647559,0.3995244,0.5762712,0.012420901
0.44067797,0.055172414,0.3936672,0.0014817767,0.5416968,0.012459151,0.3995244,0.559322,0.012420901
0.45762712,0.055172414,0.40941238,-0.0061014113,0.54588217,0.012834459,0.3995244,0.5423729,0.012420901
0.47457626,0.055172414,0.4068619,-0.003350906,0.5233872,0.013783092,0.3995244,0.52542377,0.012420901
0.4915254,0.055172414,0.4060341,-0.002029845,0.51302,0.011329526,0.3995244,0.5084746,0.012420901
0.5084746,0.055172414,0.40224227,-4.757791e-05,0.49574825,0.011284513,0.3995244,0.4915254,0.012420901
0.52542377,0.055172414,0.38567665,-0.0037284596,0.4760875,0.011287334,0.3995244,0.47457623,0.012420901
0.5423729,0.055172414,0.39450997,0.005947061,0.4739161,0.011853636,0.3995244,0.45762712,0.012420901
0.559322,0.055172414,0.40220472,-0.0012724833,0.42593393,0.012061597,0.3995244,0.440678,0.012420901
0.5762712,0.055172414,0.4002163,-0.004439834,0.41692322,0.01265813,0.3995244,0.42372882,0.012420901
0.59322035,0.055172414,0.40891117,-0.00010112657,0.39509046,0.012874478,0.3995244,0.40677965,0.012420901
0.61016953,0.055172414,0.40428725,0.003234178,0.3862346,0.013154043,0.3995244,0.38983047,0.012420901
0.62711865,0.055172414,0.39266744,0.005037846,0.3576543,0.012809269,0.3995244,0.37288135,0.012420901
0.64406776,0.055172414,0.40092275,0.0041442583,0.35023528,0.012564304,0.3995244,0.35593224,0.012420901
0.66101694,0.055172414,0.39976907,-0.0046070074,0.3492178,0.012458448,0.3995244,0.33898306,0.012420901
0.6779661,0.055172414,0.40323275,0.003442195,0.31161335,0.0115651395,0.3995244,0.32203388,0.012420901
0.6949153,0.055172414,0.39440146,3.8968043e-05,0.318902,0.012509516,0.3995244,0.3050847,0.012420901
0.7118644,0.055172414,0.39759737,-0.005424163,0.27076197,0.011424119,0.3995244,0.2881356,0.012420901
0.7288135,0.055172414,0.40116975,-0.0077325753,0.26201183,0.012663436,0.3995244,0.27118647,0.012420901
0.7457627,0.055172414,0.4008943,0.0009110014,0.2530376,0.012046825,0.3995244,0.2542373,0.012420901
0.7627119,0.055172414,0.39939487,-0.0072392253,0.2373006,0.012834451,0.3995244,0.23728812,0.012420901
0.779661,0.055172414,0.3945969,0.004305793,0.22656325,0.011889262,0.3995244,0.220339,0.012420901
0.7966102,0.055172414,0.40196723,0.0013012376,0.23359098,0.012224848,0.3995244,0.20338982,0.012420901
0.8135593,0.055172414,0.3902415,0.014354055,0.18450288,0.0120424945,0.3995244,0.1864407,0.012420901
0.8305085,0.055172414,0.40437204,0.00075735,0.17405437,0.012654364,0.3995244,0.16949153,0.012420901
0.84745765,0.055172414,0.4049199,-0.004663796,0.16644616,0.012853041,0.3995244,0.15254235,0.012420901
0.86440676,0.055172414,0.403263,-0.00041601068,0.12206113,0.012539617,0.3995244,0.13559324,0.012420901
0.88135594,0.055172414,0.4014548,-0.0034756325,0.1275059,0.01264051,0.3995244,0.11864406,0.012420901
0.89830506,0.055172414,0.3969443,-0.0021546872,0.09468062,0.012643164,0.3995244,0.10169494,0.012420901
0.91525424,0.055172414,0.4015739,0.00019388368,0.08609441,0.012147421,0.3995244,0.084745765,0.012420901
0.9322034,0.055172414,0.40213525,0.0041458695,0.0702611,0.012105541,0.3995244,0.06779659,0.012420901
0.9491525,0.055172414,0.40155557,0.0016217607,0.04669763,0.013197534,0.3995244,0.05084747,0.012420901
0.9661017,0.055172414,0.39810544,0.0013083905,0.039710894,0.011733492,0.3995244,0.033898294,0.012420901
0.9830508,0.055172414,0.40233624,0.0048693228,0.041220844,0.012134597,0.3995244,0.016949177,0.012420901
1.0,0.055172414,0.40057987,-0.001121755,0.020277077,0.013112657,0.3995244,0.0,0.012420901
0.0,0.062068965,0.42279643,-0.007863121,0.98814505,0.015005465,0.42806184,1.0,0.015277379
0.016949153,0.062068965,0.42755637,-0.0035923645,0.9676964,0.016614683,0.42806184,0.9830508,0.015277379
0.033898305,0.062068965,0.43107155,-0.0045195166,0.9691038,0.015630867,0.42806184,0.9661017,0.015277379
0.050847456,0.062068965,0.4208442,-0.0031818463,0.9554053,0.01619383,0.42806184,0.9491525,0.015277379
0.06779661,0.062068965,0.42317754,-0.00010650476,0.9343756,0.014718027,0.42806184,0.9322034,0.015277379
0.084745765,0.062068965,0.42169002,0.00035538586,0.9037353,0.01540515,0.42806184,0.91525424,0.015277379
0.10169491,0.062068965,0.4231614,0.007777793,0.895251,0.016069958,0.42806184,0.89830506,0.015277379
0.118644066,0.062068965,0.4269798,0.010159185,0.871469,0.015776688,0.42806184,0.88135594,0.015277379
0.13559322,0.062068965,0.42608586,-0.0013517366,0.86190677,0.015500752,0.42806184,0.86440676,0.015277379
0.15254237,0.062068965,0.42345217,-0.0065021245,0.8543357,0.0150704235,0.42806184,0.84745765,0.015277379
0.16949153,0.062068965,0.42698207,-0.0095222145,0.83812463,0.014313418,0.42806184,0.8305085,0.015277379
0.18644068,0.062068965,0.4269196,0.011171125,0.8115131,0.015317138,0.42806184,0.8135593,0.015277379
0.20338982,0.062068965,0.4217742,-0.0028380814,0.8060055,0.014954857,0.42806184,0.7966102,0.015277379
0.22033899,0.062068965,0.41541374,-0.0040491805,0.7753777,0.016984412,0.42806184,0.779661,0.015277379
0.23728813,0.062068965,0.42214084,-0.0015567009,0.7507574,0.014374244,0.42806184,0.7627119,0.015277379
0.2542373,0.062068965,0.43225124,-0.002102602,0.76415724,0.01428998,0.42806184,0.7457627,0.015277379
0.27118644,0.062068965,0.42943126,0.00090045313,0.76209724,0.01523516,0.42806184,0.7288135,0.015277379
0.2881356,0.062068965,0.43332008,0.0058894795,0.70258695,0.015121202,0.42806184,0.7118644,0.015277379
0.30508474,0.062068965,0.42732996,-0.0037417226,0.6825502,0.015713215,0.42806184,0.6949153,0.015277379
0.3220339,0.062068965,0.4181942,0.0008153964,0.6712583,0.015780386,0.42806184,0.6779661,0.015277379
0.33898306,0.062068965,0.42077926,0.0013498372,0.6586121,0.015145572,0.42806184,0.66101694,0.015277379
0.3559322,0.062068965,0.42368612,0.008102612,0.647992,0.015713507,0.42806184,0.64406776,0.015277379
0.37288135,0.062068965,0.4301698,-0.004659498,0.62658197,0.015164186,0.42806184,0.62711865,0.015277379
0.3898305,0.062068965,0.42938364,0.004123297,0.6059214,0.014498487,0.42806184,0.61016953,0.015277379
0.40677965,0.062068965,0.43301213,0.005429198,0.5941664,0.015853876,0.42806184,0.59322035,0.015277379
0.42372882,0.062068965,0.42786917,0.00013846451,0.5712612,0.013999431,0.42806184,0.5762712,0.015277379
0.44067797,0.062068965,0.42476317,0.0005399471,0.5812826,0.015688837,0.42806184,0.559322,0.015277379
0.45762712,0.062068965,0.43757948,0.0048169,0.54008186,0.015482362,0.42806184,0.5423729,0.015277379
0.47457626,0.062068965,0.42334914,0.0037558957,0.50021875,0.014675939,0.42806184,0.52542377,0.015277379
0.4915254,0.062068965,0.42047006,-0.008594074,0.49831277,0.015614927,0.42806184,0.5084746,0.015277379
0.5084746,0.062068965,0.42615247,-0.005101475,0.4910868,0.014315306,0.42806184,0.4915254,0.015277379
0.52542377,0.062068965,0.43064967,0.00019890699,0.48170754,0.014881042,0.42806184,0.47457623,0.015277379
0.5423729,0.062068965,0.42331052,0.0006946848,0.4378635,0.015939804,0.42806184,0.45762712,0.015277379
0.559322,0.062068965,0.42523888,0.005797862,0.44885236,0.015653288,0.42806184,0.440678,0.015277379
0.5762712,0.062068965,0.4289778,0.009189003,0.41691002,0.01527703,0.42806184,0.42372882,0.015277379
0.59322035,0.062068965,0.4313064,-0.00090251677,0.4104842,0.014917959,0.42806184,0.40677965,0.015277379
0.61016953,0.062068965,0.43582633,-0.006817552,0.39295566,0.0151361795,0.42806184,0.38983047,0.015277379
0.62711865,0.062068965,0.43548015,0.006193002,0.3927222,0.014881254,0.42806184,0.37288135,0.015277379
0.64406776,0.062068965,0.42603457,-0.0064958846,0.36737037,0.014118136,0.42806184,0.35593224,0.015277379
0.66101694,0.062068965,0.4359306,-0.0066387295,0.32823604,0.015259589,0.42806184,0.33898306,0.015277379
0.6779661,0.062068965,0.42789957,0.0058583883,0.32350025,0.015236178,0.42806184,0.32203388,0.015277379
0.6949153,0.062068965,0.42801675,0.0007135239,0.3052402,0.014973974,0.42806184,0.3050847,0.015277379
0.7118644,0.062068965,0.44424015,-0.009244497,0.283485,0.014699462,0.42806184,0.2881356,0.015277379
0.7288135,0.062068965,0.42512915,0.005582012,0.24993007,0.013831017,0.42806184,0.27118647,0.015277379
0.7457627,0.062068965,0.43162102,0.0041631744,0.23033564,0.015426462,0.42806184,0.2542373,0.015277379
0.7627119,0.062068965,0.43092564,0.0022726287,0.2404994,0.014541817,0.42806184,0.23728812,0.015277379
0.779661,0.062068965,0.43778732,-6.103819e-05,0.20323616,0.015161207,0.42806184,0.220339,0.015277379
0.7966102,0.062068965,0.4249549,-0.0088600125,0.20986724,0.014265398,0.42806184,0.20338982,0.015277379
0.8135593,0.062068965,0.42532793,0.004809923,0.2034243,0.014595748,0.42806184,0.1864407,0.015277379
0.8305085,0.062068965,0.42795604,0.0013097755,0.17658778,0.015021258,0.42806184,0.16949153,0.015277379
0.84745765,0.062068965,0.43914035,0.003748595,0.14859661,0.015722573,0.42806184,0.15254235,0.015277379
0.86440676,0.062068965,0.42527762,-0.010012062,0.14484616,0.014830834,0.42806184,0.13559324,0.015277379
0.88135594,0.062068965,0.42352957,-0.0058574984,0.118626975,0.016703038,0.42806184,0.11864406,0.015277379
0.89830506,0.062068965,0.42926142,0.0051371846,0.08600217,0.014648632,0.42806184,0.10169494,0.015277379
0.91525424,0.062068965,0.42171085,-0.0082350345,0.096343376,0.014719386,0.42806184,0.084745765,0.015277379
0.9322034,0.062068965,0.42418835,0.0049748095,0.08028169,0.015509556,0.42806184,0.06779659,0.015277379
0.9491525,0.062068965,0.42549276,0.01129965,0.05946792,0.015331271,0.42806184,0.05084747,0.015277379
0.9661017,0.062068965,0.43749738,-0.0014887792,0.022022143,0.015194554,0.42806184,0.033898294,0.015277379
0.9830508,0.062068965,0.42487895,0.00028136326,0.016711028,0.015292644,0.42806184,0.016949177,0.015277379
1.0,0.062068965,0.4377907,0.0018204115,-0.0037130138,0.01594673,0.42806184,0.0,0.015277379
0.0,0.06896552,0.45232144,0.0032210026,1.0110846,0.01869462,0.45184308,1.0,0.018314268
0.016949153,0.06896552,0.45799354,0.0025122683,0.9807423,0.01862234,0.45184308,0.9830508,0.018314268
0.033898305,0.06896552,0.45688555,0.008959341,0.9596445,0.018724814,0.45184308,0.9661017,0.018314268
0.050847456,0.06896552,0.44970414,0.00082966115,0.9416609,0.017217938,0.45184308,0.9491525,0.018314268
0.06779661,0.06896552,0.4526389,0.0010771912,0.95023197,0.018439572,0.45184308,0.9322034,0.018314268
0.084745765,0.06896552,0.44493765,0.006791531,0.9197683,0.018081337,0.45184308,0.91525424,0.018314268
0.10169491,0.06896552,0.45797452,0.0031013459,0.90204215,0.018200755,0.45184308,0.89830506,0.018314268
0.118644066,0.06896552,0.45218286,-0.0067492947,0.88897556,0.020226093,0.45184308,0.88135594,0.018314268
0.13559322,0.06896552,0.45473897,-0.007676781,0.85149527,0.018212887,0.45184308,0.86440676,0.018314268
0.15254237,0.06896552,0.4468114,-0.0041599693,0.85451144,0.018471185,0.45184308,0.84745765,0.018314268
0.16949153,0.06896552,0.44903427,0.0014752868,0.8283363,0.018621473,0.45184308,0.8305085,0.018314268
0.18644068,0.06896552,0.4526333,0.008759557,0.8129319,0.019666074,0.45184308,0.8135593,0.018314268
0.20338982,0.06896552,0.45164865,-0.0043587573,0.7930304,0.019006789,0.45184308,0.7966102,0.018314268
0.22033899,0.06896552,0.44718868,-0.001457109,0.7821466,0.018280279,0.45184308,0.779661,0.018314268
0.23728813,0.06896552,0.44809988,0.0025250001,0.76168,0.01846429,0.45184308,0.7627119,0.018314268
0.2542373,0.06896552,0.4502444,-0.01222584,0.7510326,0.018479813,0.45184308,0.7457627,0.018314268
0.27118644,0.06896552,0.45136386,0.008718308,0.7307431,0.018040758,0.45184308,0.7288135,0.018314268
0.2881356,0.06896552,0.4530848,-0.005977427,0.7100248,0.018218815,0.45184308,0.7118644,0.018314268
0.30508474,0.06896552,0.45233682,0.007324899,0.68416196,0.018904485,0.45184308,0.6949153,0.018314268
0.3220339,0.06896552,0.44707975,-0.007855228,0.6715138,0.018294776,0.45184308,0.6779661,0.018314268
0.33898306,0.06896552,0.4454054,-0.0020496747,0.66452366,0.017295105,0.45184308,0.66101694,0.018314268
0.3559322,0.06896552,0.4436275,-0.004947689,0.66262007,0.017926922,0.45184308,0.64406776,0.018314268
0.37288135,0.06896552,0.45786536,0.003184833,0.6234651,0.01845821,0.45184308,0.62711865,0.018314268
0.3898305,0.06896552,0.4434771,-0.009087227,0.62965786,0.018062314,0.45184308,0.61016953,0.018314268
0.40677965,0.06896552,0.4537347,0.002708943,0.5869565,0.018513462,0.45184308,0.59322035,0.018314268
0.42372882,0.06896552,0.4475537,-0.0020727573,0.5520277,0.019322246,0.45184308,0.5762712,0.018314268
0.44067797,0.06896552,0.4512226,0.0020360353,0.5637699,0.019035976,0.45184308,0.559322,0.018314268
0.45762712,0.06896552,0.4544039,-0.0026883201,0.5509193,0.01831613,0.45184308,0.5423729,0.018314268
0.47457626,0.06896552,0.4529938,0.0034464528,0.5169067,0.01979006,0.45184308,0.52542377,0.018314268
0.4915254,0.06896552,0.45938718,-0.0077699996,0.5234839,0.018423947,0.45184308,0.5084746,0.018314268
0.5084746,0.06896552,0.4567077,0.0034775715,0.49822798,0.018594548,0.45184308,0.4915254,0.018314268
0.52542377,0.06896552,0.45695987,-0.008933103,0.4953344,0.018421497,0.45184308,0.47457623,0.018314268
0.5423729,0.06896552,0.45551854,-0.0037771775,0.44056058,0.017930467,0.45184308,0.45762712,0.018314268
0.559322,0.06896552,0.4619105,0.0030688893,0.44446245,0.016838215,0.45184308,0.440678,0.018314268
0.5762712,0.06896552,0.4394776,0.002368436,0.41146562,0.01920472,0.45184308,0.42372882,0.018314268
0.59322035,0.06896552,0.45000622,-0.0032907354,0.39699376,0.017705504,0.45184308,0.40677965,0.018314268
0.61016953,0.06896552,0.455206,0.0027108684,0.3849117,0.017337143,0.45184308,0.38983047,0.018314268
0.62711865,0.06896552,0.45483163,-0.005374939,0.35872877,0.018335989,0.45184308,0.37288135,0.018314268
0.64406776,0.06896552,0.44479474,0.010158745,0.3473236,0.01794719,0.45184308,0.35593224,0.018314268
0.66101694,0.06896552,0.44224977,0.0023238726,0.34430182,0.01871877,0.45184308,0.33898306,0.018314268
0.6779661,0.06896552,0.45339668,0.0011852911,0.32994378,0.017438028,0.45184308,0.32203388,0.018314268
0.6949153,0.06896552,0.44792023,0.008304084,0.28039166,0.019499782,0.45184308,0.3050847,0.018314268
0.7118644,0.06896552,0.45690712,0.0041861567,0.2958694,0.017896373,0.45184308,0.2881356,0.018314268
0.7288135,0.06896552,0.46043068,-0.0039998046,0.26025596,0.01796516,0.45184308,0.27118647,0.018314268
0.7457627,0.06896552,0.44743916,-0.0037513492,0.24629085,0.017816067,0.45184308,0.2542373,0.018314268
0.7627119,0.06896552,0.4507121,0.00016320952,0.23492882,0.019864634,0.45184308,0.23728812,0.018314268
0.779661,0.06896552,0.46161187,0.0116008315,0.22743982,0.018475372,0.45184308,0.220339,0.018314268
0.7966102,0.06896552,0.4537213,0.0069303457,0.2045213,0.018993005,0.45184308,0.20338982,0.018314268
0.8135593,0.06896552,0.45850736,-0.00082430756,0.17281851,0.018152004,0.45184308,0.1864407,0.018314268
0.8305085,0.06896552,0.45522866,-0.006546214,0.17684716,0.0181898,0.45184308,0.16949153,0.018314268
0.84745765,0.06896552,0.45070204,0.0010156195,0.15178107,0.018556625,0.45184308,0.15254235,0.018314268
0.86440676,0.06896552,0.4562858,0.014251143,0.12135478,0.019399865,0.45184308,0.13559324,0.018314268
0.88135594,0.06896552,0.44973156,-0.0006353994,0.1224234,0.017340083,0.45184308,0.11864406,0.018314268
0.89830506,0.06896552,0.46121413,-0.00274911,0.10793966,0.018401846,0.45184308,0.10169494,0.018314268
0.91525424,0.06896552,0.44955504,-0.004345763,0.087136045,0.017596485,0.45184308,0.084745765,0.018314268
0.9322034,0.06896552,0.45753497,0.0038706763,0.059225745,0.01805961,0.45184308,0.06779659,0.018314268
0.9491525,0.06896552,0.45067206,-0.0047387294,0.054208353,0.018628642,0.45184308,0.05084747,0.018314268
0.9661017,0.06896552,0.4485904,-0.001985266,0.035863113,0.018973181,0.45184308,0.033898294,0.018314268
0.9830508,0.06896552,0.4579043,0.0024129208,0.007041036,0.019535406,0.45184308,0.016949177,0.018314268
1.0,0.06896552,0.45543957,-0.0018437414,0.015027333,0.019665662,0.45184308,0.0,0.018314268
0.0,0.075862065,0.4722222,0.00058193423,0.98964757,0.021085974,0.47086805,1.0,0.021498762
0.016949153,0.075862065,0.4692701,0.0060537457,0.98343205,0.021311563,0.47086805,0.9830508,0.021498762
0.033898305,0.075862065,0.45940635,0.0062834066,0.96625465,0.020943532,0.47086805,0.9661017,0.021498762
0.050847456,0.075862065,0.47548258,-0.004672487,0.959003,0.021533659,0.47086805,0.9491525,0.021498762
0.06779661,0.075862065,0.4746513,-0.004693153,0.9110256,0.021897567,0.47086805,0.9322034,0.021498762
0.084745765,0.075862065,0.47022533,-0.0018849273,0.91259754,0.022153474,0.47086805,0.91525424,0.021498762
0.10169491,0.075862065,0.46906224,-0.0057415166,0.88774455,0.022433525,0.47086805,0.89830506,0.021498762
0.118644066,0.075862065,0.46479934,0.0018126253,0.88928974,0.021622699,0.47086805,0.88135594,0.021498762
0.13559322,0.075862065,0.4703288,0.002588796,0.8667973,0.01946433,0.47086805,0.86440676,0.021498762
0.15254237,0.075862065,0.47527826,-0.0046072826,0.84095526,0.02100652,0.47086805,0.84745765,0.021498762
0.16949153,0.075862065,0.47409573,-0.0030892955,0.8436139,0.022090213,0.47086805,0.8305085,0.021498762
0.18644068,0.075862065,0.4770924,-0.006089741,0.7943854,0.021585941,0.47086805,0.8135593,0.021498762
0.20338982,0.075862065,0.47498587,-0.0034549343,0.7968789,0.021019598,0.47086805,0.7966102,0.021498762
0.22033899,0.075862065,0.4719824,0.005484666,0.77200377,0.020792006,0.47086805,0.779661,0.021498762
0.23728813,0.075862065,0.46073505,0.0027418758,0.7593928,0.022717644,0.47086805,0.7627119,0.021498762
0.2542373,0.075862065,0.47014785,-0.0012386447,0.7566057,0.022204531,0.47086805,0.7457627,0.021498762
0.27118644,0.075862065,0.46997723,-0.0032975392,0.7139846,0.020945229,0.47086805,0.7288135,0.021498762
0.2881356,0.075862065,0.47291762,0.00078661274,0.71492904,0.021141509,0.47086805,0.7118644,0.021498762
0.30508474,0.075862065,0.4624828,0.002708396,0.67438006,0.021244733,0.47086805,0.6949153,0.021498762
0.3220339,0.075862065,0.4698475,0.0036279715,0.6637385,0.022669168,0.47086805,0.6779661,0.021498762
0.33898306,0.075862065,0.46851373,0.0042157187,0.66349554,0.021669265,0.47086805,0.66101694,0.021498762
0.3559322,0.075862065,0.47442386,-0.006351291,0.63627994,0.0214117,0.47086805,0.64406776,0.021498762
0.37288135,0.075862065,0.4650497,0.009617074,0.6327192,0.021241032,0.47086805,0.62711865,0.021498762
0.3898305,0.075862065,0.46616182,0.0012019136,0.6217264,0.02259585,0.47086805,0.61016953,0.021498762
0.40677965,0.075862065,0.46382898,0.0041935486,0.6039626,0.023135526,0.47086805,0.59322035,0.021498762
0.42372882,0.075862065,0.47024718,0.005168009,0.57341975,0.021756722,0.47086805,0.5762712,0.021498762
0.44067797,0.075862065,0.47133005,0.0003312153,0.57091993,0.02168657,0.47086805,0.559322,0.021498762
0.45762712,0.075862065,0.47131845,0.001854752,0.53557956,0.02207734,0.47086805,0.5423729,0.021498762
0.47457626,0.075862065,0.46908516,-0.0020229274,0.536772,0.020436276,0.47086805,0.52542377,0.021498762
0.4915254,0.075862065,0.47480544,-0.0011539129,0.51404667,0.022643823,0.47086805,0.5084746,0.021498762
0.5084746,0.075862065,0.4645205,0.0065289335,0.48829573,0.02160879,0.47086805,0.4915254,0.021498762
0.52542377,0.075862065,0.47226727,0.0055823396,0.4601032,0.022939302,0.47086805,0.47457623,0.021498762
0.5423729,0.075862065,0.4730814,-0.011666026,0.48064226,0.022181883,0.47086805,0.45762712,0.021498762
0.559322,0.075862065,0.47359544,0.00060300593,0.44192317,0.022614805,0.47086805,0.440678,0.021498762
0.5762712,0.075862065,0.48065716,0.008953883,0.41595086,0.02107913,0.47086805,0.42372882,0.021498762
0.59322035,0.075862065,0.47614422,0.0022480085,0.38235188,0.021427043,0.47086805,0.40677965,0.021498762
0.61016953,0.075862065,0.46980995,0.004388109,0.38306436,0.021286977,0.47086805,0.38983047,0.021498762
0.62711865,0.075862065,0.4680612,0.0006053561,0.38862026,0.022329723,0.47086805,0.37288135,0.021498762
0.64406776,0.075862065,0.47591522,-0.0059545063,0.35491335,0.020876147,0.47086805,0.35593224,0.021498762
