x,y,u,v,p,psi,tau_xx,tau_xy,tau_yy,u_exact,p_exact,psi_exact,tau_xx_exact,tau_xy_exact,tau_yy_exact
0.118644066,0.03448276,0.5707491,0.0,0.88135594,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.88135594,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.13559322,0.03448276,0.5707491,0.0,0.86440676,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.86440676,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.15254237,0.03448276,0.5707491,0.0,0.84745765,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.84745765,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.16949153,0.03448276,0.5707491,0.0,0.8305085,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.8305085,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.18644068,0.03448276,0.5707491,0.0,0.8135593,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.8135593,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.20338982,0.03448276,0.5707491,0.0,0.7966102,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.7966102,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.22033899,0.03448276,0.5707491,0.0,0.779661,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.779661,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.23728813,0.03448276,0.5707491,0.0,0.7627119,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.7627119,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.2542373,0.03448276,0.5707491,0.0,0.7457627,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.7457627,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.27118644,0.03448276,0.5707491,0.0,0.7288135,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.7288135,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.2881356,0.03448276,0.5707491,0.0,0.7118644,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.7118644,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.30508474,0.03448276,0.5707491,0.0,0.6949153,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.6949153,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.3220339,0.03448276,0.5707491,0.0,0.6779661,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.6779661,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.33898306,0.03448276,0.5707491,0.0,0.66101694,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.66101694,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.3559322,0.03448276,0.5707491,0.0,0.64406776,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.64406776,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.37288135,0.03448276,0.5707491,0.0,0.62711865,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.62711865,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.3898305,0.03448276,0.5707491,0.0,0.61016953,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.61016953,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.40677965,0.03448276,0.5707491,0.0,0.59322035,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.59322035,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.42372882,0.03448276,0.5707491,0.0,0.5762712,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.5762712,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.44067797,0.03448276,0.5707491,0.0,0.559322,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.559322,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.45762712,0.03448276,0.5707491,0.0,0.5423729,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.5423729,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.47457626,0.03448276,0.5707491,0.0,0.52542377,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.52542377,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.4915254,0.03448276,0.5707491,0.0,0.5084746,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.5084746,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.5084746,0.03448276,0.5707491,0.0,0.4915254,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.4915254,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.52542377,0.03448276,0.5707491,0.0,0.47457623,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.47457623,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.5423729,0.03448276,0.5707491,0.0,0.45762712,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.45762712,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.559322,0.03448276,0.5707491,0.0,0.440678,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.440678,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.5762712,0.03448276,0.5707491,0.0,0.42372882,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.42372882,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.59322035,0.03448276,0.5707491,0.0,0.40677965,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.40677965,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.61016953,0.03448276,0.5707491,0.0,0.38983047,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.38983047,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.62711865,0.03448276,0.5707491,0.0,0.37288135,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.37288135,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.64406776,0.03448276,0.5707491,0.0,0.35593224,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.35593224,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.66101694,0.03448276,0.5707491,0.0,0.33898306,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.33898306,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.6779661,0.03448276,0.5707491,0.0,0.32203388,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.32203388,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.6949153,0.03448276,0.5707491,0.0,0.3050847,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.3050847,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.7118644,0.03448276,0.5707491,0.0,0.2881356,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.2881356,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.7288135,0.03448276,0.5707491,0.0,0.27118647,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.27118647,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.7457627,0.03448276,0.5707491,0.0,0.2542373,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.2542373,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.7627119,0.03448276,0.5707491,0.0,0.23728812,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.23728812,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.779661,0.03448276,0.5707491,0.0,0.220339,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.220339,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.7966102,0.03448276,0.5707491,0.0,0.20338982,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.20338982,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.8135593,0.03448276,0.5707491,0.0,0.1864407,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.1864407,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.8305085,0.03448276,0.5707491,0.0,0.16949153,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.16949153,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.84745765,0.03448276,0.5707491,0.0,0.15254235,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.15254235,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.86440676,0.03448276,0.5707491,0.0,0.13559324,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.13559324,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.88135594,0.03448276,0.5707491,0.0,0.11864406,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.11864406,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.89830506,0.03448276,0.5707491,0.0,0.10169494,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.10169494,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.91525424,0.03448276,0.5707491,0.0,0.084745765,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.084745765,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.9322034,0.03448276,0.5707491,0.0,0.06779659,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.06779659,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.9491525,0.03448276,0.5707491,0.0,0.05084747,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.05084747,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.9661017,0.03448276,0.5707491,0.0,0.033898294,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.033898294,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.9830508,0.03448276,0.5707491,0.0,0.016949177,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.016949177,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
1.0,0.03448276,0.5707491,0.0,0.0,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005,0.5707491,0.0,0.010523777,-3.6613168e-10,-1.3970813e-11,-0.005
0.0,0.04137931,0.65636146,0.0,1.0,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,1.0,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.016949153,0.04137931,0.65636146,0.0,0.9830508,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.9830508,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.033898305,0.04137931,0.65636146,0.0,0.9661017,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.9661017,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.050847456,0.04137931,0.65636146,0.0,0.9491525,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.9491525,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.06779661,0.04137931,0.65636146,0.0,0.9322034,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.9322034,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.084745765,0.04137931,0.65636146,0.0,0.91525424,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.91525424,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.10169491,0.04137931,0.65636146,0.0,0.89830506,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.89830506,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.118644066,0.04137931,0.65636146,0.0,0.88135594,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.88135594,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.13559322,0.04137931,0.65636146,0.0,0.86440676,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.86440676,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.15254237,0.04137931,0.65636146,0.0,0.84745765,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.84745765,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.16949153,0.04137931,0.65636146,0.0,0.8305085,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.8305085,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.18644068,0.04137931,0.65636146,0.0,0.8135593,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.8135593,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.20338982,0.04137931,0.65636146,0.0,0.7966102,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.7966102,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.22033899,0.04137931,0.65636146,0.0,0.779661,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.779661,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.23728813,0.04137931,0.65636146,0.0,0.7627119,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.7627119,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.2542373,0.04137931,0.65636146,0.0,0.7457627,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.7457627,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.27118644,0.04137931,0.65636146,0.0,0.7288135,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.7288135,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.2881356,0.04137931,0.65636146,0.0,0.7118644,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.7118644,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.30508474,0.04137931,0.65636146,0.0,0.6949153,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.6949153,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.3220339,0.04137931,0.65636146,0.0,0.6779661,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.6779661,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.33898306,0.04137931,0.65636146,0.0,0.66101694,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.66101694,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.3559322,0.04137931,0.65636146,0.0,0.64406776,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.64406776,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.37288135,0.04137931,0.65636146,0.0,0.62711865,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.62711865,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.3898305,0.04137931,0.65636146,0.0,0.61016953,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.61016953,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.40677965,0.04137931,0.65636146,0.0,0.59322035,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.59322035,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.42372882,0.04137931,0.65636146,0.0,0.5762712,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.5762712,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.44067797,0.04137931,0.65636146,0.0,0.559322,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.559322,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.45762712,0.04137931,0.65636146,0.0,0.5423729,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.5423729,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.47457626,0.04137931,0.65636146,0.0,0.52542377,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.52542377,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.4915254,0.04137931,0.65636146,0.0,0.5084746,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.5084746,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.5084746,0.04137931,0.65636146,0.0,0.4915254,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.4915254,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.52542377,0.04137931,0.65636146,0.0,0.47457623,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.47457623,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.5423729,0.04137931,0.65636146,0.0,0.45762712,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.45762712,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.559322,0.04137931,0.65636146,0.0,0.440678,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.440678,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.5762712,0.04137931,0.65636146,0.0,0.42372882,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.42372882,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.59322035,0.04137931,0.65636146,0.0,0.40677965,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.40677965,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.61016953,0.04137931,0.65636146,0.0,0.38983047,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.38983047,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.62711865,0.04137931,0.65636146,0.0,0.37288135,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.37288135,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.64406776,0.04137931,0.65636146,0.0,0.35593224,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.35593224,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.66101694,0.04137931,0.65636146,0.0,0.33898306,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.33898306,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.6779661,0.04137931,0.65636146,0.0,0.32203388,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.32203388,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.6949153,0.04137931,0.65636146,0.0,0.3050847,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.3050847,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.7118644,0.04137931,0.65636146,0.0,0.2881356,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.2881356,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.7288135,0.04137931,0.65636146,0.0,0.27118647,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.27118647,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.7457627,0.04137931,0.65636146,0.0,0.2542373,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.2542373,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.7627119,0.04137931,0.65636146,0.0,0.23728812,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.23728812,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.779661,0.04137931,0.65636146,0.0,0.220339,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.220339,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.7966102,0.04137931,0.65636146,0.0,0.20338982,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.20338982,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.8135593,0.04137931,0.65636146,0.0,0.1864407,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.1864407,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.8305085,0.04137931,0.65636146,0.0,0.16949153,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.16949153,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.84745765,0.04137931,0.65636146,0.0,0.15254235,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.15254235,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.86440676,0.04137931,0.65636146,0.0,0.13559324,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.13559324,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.88135594,0.04137931,0.65636146,0.0,0.11864406,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.11864406,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.89830506,0.04137931,0.65636146,0.0,0.10169494,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.10169494,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.91525424,0.04137931,0.65636146,0.0,0.084745765,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.084745765,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.9322034,0.04137931,0.65636146,0.0,0.06779659,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.06779659,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.9491525,0.04137931,0.65636146,0.0,0.05084747,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.05084747,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.9661017,0.04137931,0.65636146,0.0,0.033898294,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.033898294,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.9830508,0.04137931,0.65636146,0.0,0.016949177,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.016949177,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
1.0,0.04137931,0.65636146,0.0,0.0,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005,0.65636146,0.0,0.014760642,-3.275915e-10,-1.3970813e-11,-0.005
0.0,0.048275862,0.73246133,0.0,1.0,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,1.0,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.016949153,0.048275862,0.73246133,0.0,0.9830508,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.9830508,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.033898305,0.048275862,0.73246133,0.0,0.9661017,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.9661017,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.050847456,0.048275862,0.73246133,0.0,0.9491525,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.9491525,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.06779661,0.048275862,0.73246133,0.0,0.9322034,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.9322034,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.084745765,0.048275862,0.73246133,0.0,0.91525424,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.91525424,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.10169491,0.048275862,0.73246133,0.0,0.89830506,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.89830506,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.118644066,0.048275862,0.73246133,0.0,0.88135594,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.88135594,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.13559322,0.048275862,0.73246133,0.0,0.86440676,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.86440676,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.15254237,0.048275862,0.73246133,0.0,0.84745765,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.84745765,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.16949153,0.048275862,0.73246133,0.0,0.8305085,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.8305085,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.18644068,0.048275862,0.73246133,0.0,0.8135593,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.8135593,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.20338982,0.048275862,0.73246133,0.0,0.7966102,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.7966102,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.22033899,0.048275862,0.73246133,0.0,0.779661,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.779661,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.23728813,0.048275862,0.73246133,0.0,0.7627119,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.7627119,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.2542373,0.048275862,0.73246133,0.0,0.7457627,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.7457627,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.27118644,0.048275862,0.73246133,0.0,0.7288135,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.7288135,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.2881356,0.048275862,0.73246133,0.0,0.7118644,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.7118644,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.30508474,0.048275862,0.73246133,0.0,0.6949153,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.6949153,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.3220339,0.048275862,0.73246133,0.0,0.6779661,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.6779661,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.33898306,0.048275862,0.73246133,0.0,0.66101694,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.66101694,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.3559322,0.048275862,0.73246133,0.0,0.64406776,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.64406776,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.37288135,0.048275862,0.73246133,0.0,0.62711865,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.62711865,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.3898305,0.048275862,0.73246133,0.0,0.61016953,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.61016953,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
0.40677965,0.048275862,0.73246133,0.0,0.59322035,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005,0.73246133,0.59322035,0.019555135,-2.8905134e-10,-1.3970813e-11,-0.005
