% Model,4_roll_mill.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 22 2026, 00:01"
% Dimension,2
% Nodes,5086
% Expressions,6
% Description,"Velocity field, x-component, Velocity field, y-component, Pressure, Viscoelastic extra stress tensor, branch 1, xx-component, Viscoelastic extra stress tensor, branch 1, xy-component, Viscoelastic extra stress tensor, branch 1, yy-component"
% Length unit,m
% x,y,u (m/s) @ epsilon=0.1,v (m/s) @ epsilon=0.1,p (Pa) @ epsilon=0.1,vef.Te_1xx (N/m^2) @ epsilon=0.1,vef.Te_1xy (N/m^2) @ epsilon=0.1,vef.Te_1yy (N/m^2) @ epsilon=0.1
0.011693686304088879,0.014704405031812397,0.007836309190117467,-0.0028230635319920505,1.569522930337788,3.4040565168393826,-2.3533799867154617,1.320505751056237
0.011670430766684971,0.01486026704370351,0.007549217544809404,-0.0025931216039444256,1.329057253318876,3.2625442247287864,-2.1803438043918244,1.095380373393439
0.011840618209004684,0.014648884232660607,0.007745176335536736,-0.00306405310769564,1.474415941056994,3.260718510622413,-2.416366053026972,1.4705388868646017
0.011823652225003057,0.014803816201888871,0.007464454861644748,-0.0028327269041651146,1.3673909569321168,3.1257072747333656,-2.2480780121621105,1.238703075986385
0.011985736283431544,0.014588774500088612,0.007643033962775572,-0.0033106315793628763,1.6113138671440883,3.1102256545533424,-2.470955587342013,1.6277887512280598
0.011964641413176293,0.014753371589880715,0.0073672215865680625,-0.0030444204777891923,1.35025475421876,2.9906336572541146,-2.2964154405775097,1.367157242595261
0.012108706895576402,0.014685248524487791,0.007280035602876143,-0.0032764016701107676,1.3382987950406298,2.8593536394892496,-2.348378675639488,1.5146877991792314
0.013385132762461897,0.014107631616434468,0.005817212456905669,-0.004793460822269204,1.2543959985588984,1.4164524250519472,-2.1900496052141354,2.648400293892252
0.013242528245780375,0.014170998792608322,0.0060233349025214,-0.0046820297636857265,1.2825477310603373,1.5797197785607102,-2.2596969774093676,2.5549983252108204
0.013138776363704002,0.014296795926388817,0.006090610328134041,-0.004448078864902221,1.2539078308524483,1.6727930526254127,-2.2452809458442373,2.387609324280008
0.013010786317309503,0.014401843588275544,0.006204474876799911,-0.00424181457381806,1.24043780565232,1.7964652560213832,-2.2488117750439045,2.237963233400729
0.012868220082995062,0.014494784625445732,0.006339975877209732,-0.004043554353675761,1.2332901636404283,1.9385503864368119,-2.2568193353580868,2.0934197420411866
0.012718120831083668,0.014579504035903695,0.006481455167577845,-0.0038450907343151445,1.2308509293300747,2.0900986866841493,-2.261445064196742,1.949756022406192
0.012237928262799073,0.0147499903544592,0.006978531714331776,-0.0032860844621709754,1.272545304229767,2.6144266615325336,-2.268500522503701,1.5497956288280665
0.012399288570705484,0.014726583392839701,0.006774845758648657,-0.003436448404032046,1.2309462837311906,2.4142850442104504,-2.2522758782032786,1.6620464002339783
0.012563374922679114,0.014660041838237126,0.006619233747483741,-0.003639330764694916,1.2284961065908035,2.2441879642602616,-2.2568941961394304,1.8039561792488497
0.01151629954660374,0.015097324545384911,0.007250290101954768,-0.0021563368766420138,1.2394634584802324,3.1344521891149992,-1.9553877977856862,0.8831483935407382
0.011218846982854283,0.01501712996699647,0.007702456537514997,-0.001869840129379383,1.318968139044281,3.591114020832474,-1.9221050784815166,0.7002231038296457
0.011090665429940796,0.014879595159429937,0.008128296813131116,-0.0018185385720979105,1.5902900354540481,3.9259339767409265,-2.0123843132381656,0.7637079362197662
0.011358009922835963,0.015149592697166175,0.007297722573428992,-0.0019241798783186756,1.2329874684036641,3.234802218649239,-1.874318163433468,0.7620211121422836
0.010313910160050259,0.014990136311907442,0.008312700910653502,-5.236895409861409E-4,1.540935244925053,4.43822806274711,-1.4212758383842263,0.22053352862123124
0.010241834135865699,0.015146677537050707,0.007943685052609499,-3.731454682286937E-4,1.3415506151648449,4.173635840032076,-1.2442580349608023,0.09034879425703561
0.010470471553061363,0.014977816440745884,0.008291681612952918,-7.909210926276148E-4,1.714171487834886,4.353705059456971,-1.5544787219218656,0.3159859042997403
0.010404910704673562,0.015136086244556824,0.007928844347233255,-6.244167599205561E-4,1.3208089989012908,4.100286388874955,-1.372062342629066,0.17314900006483216
0.010626579228399678,0.014960584488801503,0.008264088319658714,-0.001041180432776396,1.500613415481168,4.260202982706823,-1.6801134992144748,0.4170761983251075
0.010558494170715364,0.015108566355928638,0.007936719089292136,-8.670249050407266E-4,1.3396996777034162,4.045571664555864,-1.4961311498459902,0.26366763034121815
0.010782083680081914,0.014938455742167744,0.00822854933085061,-0.00129179445090835,1.33352406452381,4.15762687506692,-1.7967867203949373,0.523330214794213
0.010733133876239141,0.015089910437410254,0.00789384095672811,-0.0011364153343266022,1.3841439493664802,3.9401948542380407,-1.6217380867592837,0.3699168664914069
