% Model,4_roll_mill.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 19 2026, 01:32"
% Dimension,2
% Nodes,125456
% Expressions,6
% Description,"Velocity field, x-component, Velocity field, y-component, Pressure, Viscoelastic extra stress tensor, branch 1, xx-component, Viscoelastic extra stress tensor, branch 1, xy-component, Viscoelastic extra stress tensor, branch 1, yy-component"
% Length unit,m
% x,y,u (m/s),v (m/s),p (Pa),vef.Te_1xx (N/m^2),vef.Te_1xy (N/m^2),vef.Te_1yy (N/m^2)
0.013247239343570824,0.013802030595032834,0.006336622770669123,-0.005411955595004128,0.26334186158015715,-2.610391895814243,-1.1532967976563768,3.8780019066474245
0.013259167746885668,0.01379181033250085,0.006319583925782402,-0.0054318423564646764,0.26428113569919703,-2.617737552543404,-1.1330543865556022,3.885595228783067
0.01326225026820124,0.01380764606716244,0.006305679248436472,-0.005402435862596015,0.2576905000537864,-2.602065887558641,-1.1369071792973084,3.8564110777749554
0.01327106398830183,0.013781552642028794,0.006302486138261219,-0.005451671446191821,0.26495087120719424,-2.624944070310324,-1.112749147079608,3.893062020833573
0.0132741988037619,0.013797387530963942,0.006288664952548063,-0.005422201027387796,0.2583089036882062,-2.6092961560490555,-1.116797749804692,3.8639026563220464
0.013282927950127593,0.013771257625019942,0.00628532468821449,-0.005471448347399799,0.2657483008734719,-2.6320170010215556,-1.0923763533656405,3.90041326810987
0.013286119050318726,0.013787086120457079,0.006271584195825408,-0.005441922333974205,0.2589600479504173,-2.6164035586242798,-1.0966363121274032,3.871265160052957
0.013294759514952837,0.013760925383283714,0.0062680970920366156,-0.005491175945281339,0.2670724445672832,-2.638957056197224,-1.0719486181428681,3.9076663799789357
0.013298016428607888,0.013776732825441671,0.006254431305169855,-0.0054616158178738446,0.2595270948528672,-2.6233889934057193,-1.0764064683969412,3.878500895145073
0.013306558565652453,0.013750556019033763,0.006250813714746423,-0.005510842410897551,0.268137035839324,-2.6457717495666984,-1.0515046515664686,3.9147911711174905
0.013309878023254833,0.013766322835061497,0.0062372304918115115,-0.005481290432638775,0.2600583197901493,-2.630256242759272,-1.0561087422446596,3.885636666735214
0.013318324985389799,0.013740149634885991,0.00623348353088504,-0.0055304375880572175,0.2679283577653101,-2.6524743663152384,-1.031058157374306,3.9217231483623003
0.013321696174084569,0.01375587746465759,0.006219985406282374,-0.005500908913589664,0.26082225632225625,-2.636992106155832,-1.0357658628323856,3.892659335749816
0.013365062028268449,0.013698155965600395,0.006163467602800892,-0.005608361826642108,0.2726189716124951,-2.6778666486200766,-0.9486010245713862,3.9482035555331443
0.013368731617138327,0.013713817612534158,0.00615019202732912,-0.005578663195302757,0.26325687863503905,-2.6625605214308603,-0.9539574354022381,3.9191155752816003
0.013353427294859523,0.013708709395206254,0.006181066541641379,-0.005588959540266363,0.27100066943134093,-2.6717497939200485,-0.9692733641163832,3.9417100106928498
0.013330058657620063,0.013729706333856551,0.006216091672548599,-0.00554997830988212,0.2674826557699471,-2.6590577282733525,-1.0105575190494136,3.9284672548495885
0.013333492601265734,0.013745423950353998,0.006202646572987469,-0.0055204214901518394,0.26180338131471664,-2.643574137144494,-1.0153897750468202,3.899497536275415
0.013341759466093658,0.013719226219359807,0.006198617245757089,-0.005569487994243232,0.26860048469098946,-2.6654887785799004,-0.9899521532471919,3.935111754731054
0.013345284459372456,0.013734950013468944,0.006185189986072652,-0.0055398473275454765,0.26257031166139067,-2.650009006793557,-0.9949662199035414,3.9061315150829152
0.013357044835101283,0.01372441725761672,0.006167679449867638,-0.005559254967526702,0.26293124220337166,-2.6563329017699293,-0.9744839321541557,3.912645557554845
0.013235278896327097,0.013812213328629513,0.006353601417655443,-0.00539201264390191,0.2622342052678157,-2.6028969353008335,-1.1734720191924037,3.870293207723781
0.013250262178718011,0.013817860305219908,0.006322647762596666,-0.005382629068086411,0.25714459022268077,-2.5947197586068538,-1.1569744910358877,3.8488085275647674
0.013199206474818056,0.013842535352014636,0.006404119244858117,-0.00533191442455187,0.26176902272475483,-2.579541336552884,-1.233444829067697,3.8464914421792558
0.013211262343301557,0.01383246580708731,0.006387351803365193,-0.0053519894270359575,0.2613071339196095,-2.587454016368884,-1.2135470033243332,3.8545619151833255
0.013214106210554287,0.013848205790641709,0.00637321705429425,-0.005323012059380833,0.25502977316833414,-2.572011665004343,-1.2168800660467263,3.8253216838731876
0.013223286523398867,0.013822358432705554,0.006370513284876163,-0.00537202129792175,0.2613964244289782,-2.595247348174028,-1.1935608890590723,3.8624824515941136
0.013226176685810873,0.013838132693074434,0.006356443727487564,-0.005342929821348652,0.25591400216161064,-2.579703516442553,-1.1969649372523163,3.833292676069121
